Unnamed:,label,cleaned_text
1621,0,darkbuterfly you thought loked paler probably drama filming jun loks healthier ever though
1622,0,sad hear discovery litle girl tracy por family
1623,0,suposed think
1624,0,kep working place cyclework scheme disc halfauds god enough
1625,0,ofice iritating work worst client ive ever had cant chose project ur employe
1626,0,wye river realy cold internet realy expensive
1627,0,jamed finger hurt realy badly
1628,0,damn pc completely given suck
1629,0,let everquest subscription lapse play anymore time
1630,0,flu shot work arm hurt
1631,0,heidimontag love hils mised show tonight
1632,0,jesmayhemwa stil trying sel prelude
1633,0,katsun point im trying remain optimistic delayed live geting harder day
1634,0,twiter down
1635,0,kalpen omg mad favorite character il mi you
1636,0,wish david cok coming phoenix trying figure way get san diego june th se him im obsesed
1637,0,il make fresh start promise xtra sad pupy face
1638,0,beautiful morning sun shining bird singing ive playing mousetrap kid damn work
1639,0,aholmesnj able downthemal ta able delete acount lose photo lost almost coments
1640,0,thisisguan
1641,0,tuesday raining day
1642,0,huge headache gota go work
1643,0,actinglikeamama oh recipe gyro developed adiction germany able find like au
1644,0,stil fel feckin arseholeda sign old age think
1645,0,sukotoxd saw ice rain today quite snow frozen water nonetheles
1646,0,charp nerdy amp thinking could help metropolitan area network
1647,0,tired cant slep
1648,0,jbeauty lol godnight
1649,0,im laying bed facing wal trying relax im hearing many thing plus air conditioning sound louad
1650,0,someone neds give baby home would bit son htptinyurlcomdzbpd
1651,0,bed finaly long day tomorow
1652,0,cant slep ugh going trend il ned find something wakeful night hour read learn language
1653,0,airlie sick mason sick to going mi schol disco
1654,0,trip canceled se latest blog post info htpkiwinovablogspotcom
1655,0,saw litle huge stingray fotdep water catseye beach low tide turtle yet
1656,0,update picture co lok old fat oh old fat playing badminton working weight
1657,0,saw snow flake
1658,0,lol honeybaby sound like nyquil comercial word loks right gren background want slep cant
1659,0,feling sore bad idea go runing sick
1660,0,t ned slep body wont let draw instead lt
1661,0,secondstomars thanks prayer day dificults
1662,0,vanidosa whats wrong ned inhaler even know sick hope start feling beter
1663,0,eri godmorning hahaha let gues cb hahaha
1664,0,know why feling down trip gym help
1665,0,computerinternet hating tonight swear cant find usb cord sidekick
1666,0,taking angus checkup today always quietly dread time he porly know lung function test crap
1667,0,grahamcracker working melbourne victoria police department melbourne city cab
1668,0,homework
1669,0,realized twiter geting atention mama ishahaha lame
1670,0,mnkfish ew hershys ki ok amazing
1671,0,whoa im super hungry life cereal wgranola amp raspberies caling name
1672,0,want go easterfest
1673,0,realy let gosip girlits make monday god give rerun
1674,0,trying fit stuf tiny bag take hand lugage dont think gona work
1675,0,sunky grown horid
1676,0,seaf strongly considering improvising mised last year sick
1677,0,inocentdrinks coke minority stake realy april fol give back depresing favourite brand sad
1678,0,said godbye huby globe troting away
1679,0,chauv many thing
1680,0,bkgirlfriday dude snowed todaycant imagine weather hawai right
1681,0,updating myspace profile ned folowers coz bit sad one
1682,0,read update blogspot buletin myspace etc could figure own care
1683,0,thelmarockz thelma cant se shiz se blank u coments
1684,0,back work go zeist minute want stay work
1685,0,thought could buy silent hil psp p store cant find anywhere
1686,0,tax best mod
1687,0,fan sleping alone baby bo
1688,0,never thought could hate sombody realy hate ï ½tobe dï ½ gave love pay bad
1689,0,tomcfly hey saw u guy play pushoverdidnt get met u tho cuz th huge line upset lola msg would make it
1690,0,going slep now johny died oc
1691,0,fucked slep ive decided go homework instead
1692,0,oscartg morning sun unfortunately
1693,0,ned holiday one day year
1694,0,stephenkruiser sory hear dog
1695,0,trashkiten solution found
1696,0,got spanish revision today
1697,0,cold playing outside yesterday
1698,0,stiko chocolate
1699,0,ned sims gah
1700,0,listening awesome song dnt name wana upload limewire
1701,0,lindajames im morning person never prefer night
1702,0,smafuli corection tel you cert there use diferent mater without win yet another
1703,0,ktml think itunes fault cant download mac quotstore busyquot got it anything awesome camerakit update
1704,0,katerih tj diner tonight frezer melted down
1705,0,martiy ouchies god day and godnight supertim
1706,0,geofmartinez youre going mexico easter why
1707,0,early twiter buz star trek secret premiere austin htpisgdrvr holy crap wish there
1708,0,think im geting sick
1709,0,hapy birthday jaime loveyoult oficialy screwed right now midterm quiz project page bok shot me please
1710,0,revising esay talking huby aim
1711,0,lizdinkel lol figured muchbut never know talk anymore maybe became easily ofended
1712,0,trafic bad normal super early meting
1713,0,yo hela weird twiter got deleted
1714,0,get hyphy east coast even e
1715,0,perfectly ripe fresh banana go bag arive ofice loks like hit freight train por banana
1716,0,home mc bored mising him who sigh im bored tadi exam amp okay thursday lagi exam gah
1717,0,rufus rufus rufus blody brilaint shame mum miserable crab could liten work
1718,0,madeh sync stumics hurt right
1719,0,studying comerce supose remember much
1720,0,it fever
1721,0,cuz like troybolton hotiemcsuperbob omfgz nail bud cry
1722,0,argh hand itchy could top alergy bef also canot eat chicken more
1723,0,cant slep mising person love past yr life only
1724,0,time get a gear start day
1725,0,realy go slep get early tomorow wel today now
1726,0,fairly certain flu
1727,0,im going put misery go freakin bed ugh
1728,0,math lab
1729,0,wana leave co coming son
1730,0,brightilusions one fil position theyve tightened border something suck want move here
1731,0,magic hapens every month lol sophia terific job usual gona diner htptwitpicomybz
1732,0,jmielcarz send warmnes way cold
1733,0,power levitate stil negative
1734,0,trying realy hard get sick stuf tok get rid cough
1735,0,back casino big fat loser
1736,0,even four day wek sems long want stay bed
1737,0,theajp glad enjoyed mate gig lined near future none horizon mo
1738,0,isnt felin day
1739,0,going watch julian play bal want phoebe
1740,0,duncanmacrae hm wel god luck that
1741,0,got denied leter bazar bizare sad loking forward road trip vendor
1742,0,even anoyed bone would prefered gratuitous grosnes por angela
1743,0,onlinemigration to although im stil going hehe
1744,0,layin bed am co tumy beatboxn bd hd wake up cant eat unburnable calorie nt gd quotabsquot hungry
1745,0,bed work
1746,0,rain please
1747,0,gabyslave thanks to esay write
1748,0,fuck len weins house caught fire earlier today family safe lost dog
1749,0,think factorial design going death test quotaquot come confusing quotmathyquot stuf ugh
1750,0,schnicklefritz omg problem lent someone never gave back
1751,0,friendlypharm bad true part
1752,0,thecamacho danm wanted hear studying suck
1753,0,yay hanah montana disney chanel fun not
1754,0,photo try upload big
1755,0,somewhere world right sun shining people busybut
1756,0,labrys chat broked
1757,0,ruthclayton oh aint gona ur bitch his muwahaha
1758,0,caught loking iphone promised torcher stil month left curent contract
1759,0,godnight everyone wel im feling much beter im going doctor tomorow
1760,0,cardinaire ya
1761,0,blimin heck im slightly tired stil se otalia
1762,0,im going bed now surprising rly schol morow thats right spring break day r
1763,0,want camera back
1764,0,first unc dominated second hils back halelujah third econ paper gausian copula def deal
1765,0,physicaly tired cant slep
1766,0,tks pa quotapauingquot croisant tuna knowing dat ive backtoback metings since morning amp zuraidah tks buying fav starbuck mocha frap
1767,0,rusyrhubarb new twiter name without teling me bo way think oberon dead sen age
1768,0,jefsmithcars would want send trafic page botom say done
1769,0,arielehenriques fel like preaching me lol damn im guilty
1770,0,loking it sem geting completely diferent config finding shared hosting hard control
1771,0,tv wcharley cute swetrying get blue cher tweters
1772,0,djteck mean
1773,0,enjoy job much always nicest outside im indors
1774,0,morning everyone stil feling porly hope u god day x
1775,0,contemplated going postmidnight walk stil pile work get
1776,0,oh em ge love htptinyurlcomdjc want want want lusting thing canot aford
1777,0,everything stil broken
1778,0,mir every single morning fel sick
1779,0,hour slep cant go back sleping im thirsty
1780,0,indibloger nei dotn get coments sugestions
1781,0,peace quiet amp stres frenes bout come end
1782,0,found sanand realized like white girl eat problem
1783,0,work so bored
1784,0,miselizabeth fod alergies suck became alergic shelfish month ago blue used love shrimp
1785,0,dtrix mom rot canal alsoi fel pain budy
1786,0,even am there far much noise ofice worked home today
1787,0,louisluci usualy slep hour night so going bed now get am
1788,0,tomcfly god morning tom cant send mesage short question wel bad gues
1789,0,gues what dad pregnant lol nah doctor give epidural chronic back pain though
1790,0,josordoni yeah god news combinator interview next wek duno bout oyster suck gues
1791,0,siralmo wont let play doh keps saying user valid
1792,0,enibeni would knew ed si que se duerme temprano s
1793,0,valonthecoast lol awim sory stuck n boredyes hun thought trying kep entertainedcant easy
1794,0,jamze know suk take care gurls
1795,0,kalpen argh sen last night episode yet pity lose you though
1796,0,early morning metings
1797,0,infidelsarecol ugh depresing want punch something
1798,0,stil understand setup subversion website
1799,0,imperiusrex brahbrah ugh bed hour
1800,0,joshsharp money yet dont know anyone maybe lie he u like litle bit lol
1801,0,sat work fair fair
1802,0,whoh day shut part hydraulics asignment time
1803,0,oh wtf house col
1804,0,brain hurty squishy me
1805,0,vomito ah ai dreptate pixar
1806,0,woke early
1807,0,watching tv trying slep working
1808,0,lisalent part freview get sport chanel
1809,0,way im gona slep tonight
1810,0,travoradio morning blipfm down
1811,0,dtizler tok entire walk train station undo
1812,0,amyg thats realy sad wolud hate that choco milk earlier d lol
1813,0,alergic reaction contact stuck spec clear up mean end breast feding tho
1814,0,wow x dead
1815,0,finished coking spag bol scratch word coking past hour im hungry anymore
1816,0,trying write dsertation
1817,0,ilovedt thats thought bumer
1818,0,response suport blatantly untrue fake acounts shut time contradicts term to
1819,0,oh no kath back anual leave du du du
1820,0,kalpen thank great character house im sad se go
1821,0,babyporidge get twiter crap reply
1822,0,dad admited hospital yesterday want fly cape town visit r monday return ticket kulula
